X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,SHAPE
171426.10564286,176231.326365802,109012,202106170001,Landslide Hazard Mapping,,,2021/06/17,2013/01,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{10F264A6-BE1A-4AEE-A7AE-C7544BFE5EE9},
320984.082666265,192583.391036991,109013,202106170009,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Slide,,,,Unmodified,,,,{ECF3BB4F-4AED-49CB-A1A6-04141464D14B},
321317.083239191,192572.101157205,109014,202106170011,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Slide - rotational,,,,Unmodified,,,,{7B5B47F9-4FDD-4490-AEA5-0EAE6D797121},
320522.097084542,192402.758493988,109015,202106170017,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Flow,,,,Unmodified,,,,{7D247326-A3AE-42C6-9157-FF3E5D533087},
320512.748798196,192415.652837573,109016,202106170018,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Flow,,,,Unmodified,,,,{50CC3F92-6DE3-43B0-9E9B-639211F9B20B},
320606.950188187,192496.136579318,109017,202106170019,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Flow,,,,Unmodified,,,,{F052CEA7-434F-4C1B-B860-7CB4B0710BAB},
320548.697166467,192628.320433758,109018,202106170021,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Flow,,,,Unmodified,,,,{26255C89-AB27-4DC7-8A08-E5065049F929},
320197.081521773,192883.677400595,109019,202106170024,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Slide,,,,Road cut,,,,{9A2EAD7B-4196-47E9-9EAF-E93225C13D81},
320207.79926805,192891.271117847,109020,202106170023,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Slide,,,,Road cut,,,,{49159CA9-1F59-4F97-852E-0FB8CA535CC5},
320173.295927675,192911.563497707,109021,202106170025,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Slide,,,,Unmodified,,,,{C51F1272-7297-479E-89D8-74D4ADC00368},
320846.868964671,192572.048801038,109022,202106170029,Landslide Hazard Mapping,Rutherford,,2021/06/17,,,,Debris,Slide,,,,Unmodified,,,,{683BFF6A-6E39-42A7-A431-72C447DBA0A3},
365430.650499066,203134.448925229,109023,202106176001,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/17,,Reactivated,Moderate (>13 m/mo),Weathered rock,Slide - translational,,,,Unmodified,,,,{FE4E0F20-FF17-445C-B0DD-94F637E15168},
365550.442896374,202976.435457576,109024,202106176002,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/17,,Inactive - dormant,Slow (>1.6 m/yr),Debris,Slide - translational,,,,Unmodified,,,,{C2F4E1C9-A87A-45A4-9F37-DCC7BA99CD4E},
365418.809792423,202953.691525837,109025,202106176004,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/17,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{367FB2A9-944F-469C-A41B-F1AF5C02C0F5},
365476.146919988,203014.882305512,109026,202106176003,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/17,,Inactive - dormant,,Debris,Slide - translational,Slow (>1.6 m/yr),,,Unmodified,,,,{585DCBDD-903B-4392-BF0A-140219767106},
355413.863555038,195514.137126602,109403,202106114007,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Active,,Debris,Slide - translational,,,,Unmodified,,,,{3D1E7F85-3BE3-4004-A808-B98EB55E876E},
355417.077617641,195721.602850176,109404,202106114009,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,,,,{154A1867-CB8E-4995-BBAA-8003742143F8},
355471.469445174,195714.968409827,109405,202106114011,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Active,,Weathered rock,Slide - translational,,,,Road cut,,,,{F0B2ED73-31A4-4A9B-BFF3-753CA9B39E57},
355538.939234191,196083.400781045,109406,202106114013,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Debris,Flow,,,,Road embankment,,,,{A8251D9B-7D20-4608-B207-BD8946CA9FFD},
355594.528303707,196327.241268726,109407,202106114015,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Road cut,,,,{F8F20E46-0DE4-4F6A-87A6-172FD2EC1DE5},
355702.951364009,196260.886729829,109408,202106114017,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Road cut,,,,{CE2D9A5F-F111-414B-90F1-ADD0BF0814D3},
355757.402722911,196231.835421717,109409,202106114019,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,,,,{947674E1-FE58-4D45-AC6A-316694A03A8B},
355845.446409714,196158.463222839,109410,202106124001,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Debris,Flow,,,,Unmodified,,,,{D6F43B3D-9BA3-42CC-A6D5-E73610601A77},
356003.614642718,196071.388673685,109411,202106124005,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Active,,Debris,Slide - translational,,,,Unmodified,,,,{0B98E2F1-C6DF-48A9-9F2A-05D286A4FDA8},
355963.292062071,195769.011652259,109412,202106124007,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/02,,Inactive - dormant,,Debris,Slide - translational,,Debris,Flow,Unmodified,,,,{BCAC7887-030F-4033-B512-F00F22A901BF},
356017.646204841,195826.687112465,109413,202106124009,Landslide Hazard Mapping,Rutherford,Sunshine,,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{54C5168F-9A86-4D75-8D7A-A6988AEEB585},
356143.207122631,195738.387540031,109414,202106124011,Landslide Hazard Mapping,Rutherford,Sunshine,,,Inactive - dormant,,Debris,Flow,,,,Road cut,,,,{45DA7354-39E7-4772-B9A9-0BC2D2D31806},
355936.327337187,189279.391491929,109415,202106124013,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Active,,Debris,Slide - rotational,,,,Unmodified,,,,{C2D89B80-6D55-45E7-B174-64602A873074},
356037.993686354,189305.042897398,109416,202106124015,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{F0A34519-E14A-481B-A7BC-A33958A7188C},
356152.615044876,188843.010466926,109417,202106124017,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{855F501B-B264-4638-B415-04E74E579CD0},
356250.656595124,188979.879699003,109418,202106124019,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{E9E178B1-B16C-4468-90E2-FD60DD446BF2},
356192.399197359,188787.367157739,109419,202106124021,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{EA4680C5-CAF3-4705-9698-C853839E8783},
356459.095762001,188833.406072721,109420,202106134001,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{45CDBEFB-3569-4AB9-BD84-0714A522211C},
356540.035135783,188948.737635687,109421,202106134003,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{6582C2A8-CF40-44AA-A112-0708CDC86727},
356731.564223604,188886.971075688,109422,202106134005,Landslide Hazard Mapping,Rutherford,Sunshine,2021/06/04,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,,,,{11EFF3B3-DC55-4AA1-AC16-6BFAB250BA0D},
323399.886517224,189634.037034592,109803,202106220504,Landslide Hazard Mapping,Rutherford,,2021/06/22,,Inactive,,Debris,Slide,,,,,,,,{51BDBACA-5A12-40CF-BD08-F0C37B5BE4A7},
323391.55327858,189609.219231546,109804,202106220505,Landslide Hazard Mapping,Rutherford,,2021/06/22,,Inactive,,Debris,Slide,,,,,,,,{E53FC2A9-2D73-4C56-A924-A475DC0B9676},
323389.954688579,189582.360397018,109805,202106220506,Landslide Hazard Mapping,Rutherford,,2021/06/22,,Inactive,,Debris,Slide,,,,,,,,{9F62AC5C-814F-453D-98D8-FF8EAFDC941F},
323362.556726439,189547.921109052,109806,202106220508,Landslide Hazard Mapping,Rutherford,,2021/06/22,,Inactive,,Debris,Slide,,,,Stream bank,,,,{902747BC-01BB-46CE-8FD4-ABFE8EA6EF44},
322690.818679744,189574.616630647,109807,202106220512,Landslide Hazard Mapping,Rutherford,,2021/06/22,,Inactive,,Debris,Slide,,,,Stream bank,,,,{757E16C7-3CE1-48D9-AF7A-3D57F1AC5975},
322567.58492014,189876.075797079,109808,202106220514,Landslide Hazard Mapping,Rutherford,,2021/06/22,,Inactive,,Debris,Slide,,,,Stream bank,,,,{225B4ED3-F236-4D9F-BFD4-3F596E3DD298},
325324.52650874,189062.831566477,109809,202106230502,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{46745D9F-0C97-4B13-81D7-7677CD906E03},
325364.940299823,189211.494995458,109810,202106230504,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{6E08C6FD-A7BF-42EF-AF27-8DCB59C639D1},
325159.903871631,189868.26213935,109811,202106230507,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{856CD3B9-718E-4D46-A2CE-2437ED9B08D9},
325134.467953545,189793.18193596,109812,202106230509,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{7DDAA473-F83C-4191-BA6B-BC8F8424A61B},
325120.570431315,189916.853284622,109813,202106230511,Landslide Hazard Mapping,Rutherford,,2021/06/23,,,,Debris,,,,,Unmodified,,,,{EEEE0343-5F0E-49DF-A1EB-27A1E6439A87},
325121.381977586,189988.828869872,109814,202106230512,Landslide Hazard Mapping,Rutherford,,2021/06/23,,,,Debris,,,,,Unmodified,,,,{1BFBC4E7-B8D5-4663-B449-40D4AE347AE2},
324875.072546027,189740.857752638,109815,202106230516,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{086BC803-4118-4333-9019-E0C6DF6C0B8C},
325439.632790201,188971.205216464,109816,202106230520,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Active,,Debris,Slide,,,,Road cut,,,,{2718EA34-74A1-46B0-BB22-B1F63005B4A6},
325592.046000282,188944.843045738,109817,202106230523,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road embankment,,,,{4A54F60A-085F-412D-BAB4-DD0AD6048BB7},
325370.065376657,188830.995394949,109818,202106230525,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{8ADC5C5B-BCE5-49A0-AE81-DBEDF37CAF6A},
325342.12681581,188210.496769523,109819,202106230528,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road embankment,,,,{3D1705A4-CA6A-4467-B050-CC21E673D3BC},
324511.966165023,187917.286459189,109820,202106230531,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{B919DE8D-38ED-463E-AF9A-1B95036F00DC},
324537.445936438,187933.978076609,109821,202106230532,Landslide Hazard Mapping,Rutherford,,2021/06/23,,Inactive,,Debris,Slide,,,,Road cut,,,,{97D70D31-289C-4A98-9052-193AC33B8047},
333787.716535433,178132.087037506,110203,202106240701,Landslide Hazard Mapping,Rutherford,,2021/06/24,,,,Earth,,,,,Stream bank,,,,{908EC61D-84D8-4595-A142-DC5228AFE5EA},
333444.495677929,179265.561609767,110204,202106240702,Landslide Hazard Mapping,Rutherford,,2021/06/24,,,,Earth,,,,,Stream bank,,,,{78B369C7-6852-48A4-81C6-7E0467797433},
330088.210331917,184772.557609767,110205,202106240703,Landslide Hazard Mapping,Rutherford,,2021/06/24,,,,Earth,,,,,Unmodified,,,,{6AB0EC04-A8B6-4969-8927-E443F1E3A5EA},
331006.845072796,185828.340094408,110206,202106250701,Landslide Hazard Mapping,Rutherford,,2021/06/25,,,,Earth,,,,,Unmodified,,,,{E3175A8D-D69B-495B-A656-EB237FE31C4B},
330653.627973923,186798.852764372,110207,202106250702,Landslide Hazard Mapping,Rutherford,,2021/06/25,,,,Earth,,,,,Unmodified,,,,{4F1144E3-2B47-43A3-8EC6-689600388697},
329241.808483617,185309.774786216,110208,202106250703,Landslide Hazard Mapping,Rutherford,,2021/06/25,,,,Debris,,,,,Unmodified,,,,{BD2C8CC6-2C72-40BD-A942-6D74D5D73EFA},
327953.280203874,185364.072162138,110209,202106250704,Landslide Hazard Mapping,Rutherford,,2021/06/25,,,,Debris,,,,,Unmodified,,,,{8164B899-CD79-491B-A812-637966DDA477},
328325.888186242,185748.542874938,110210,202106250705,Landslide Hazard Mapping,Rutherford,,2021/06/25,,,,Earth,,,,,Stream bank,,,,{90534B4F-3577-48F9-9C14-2D2BB20688E0},
325509.457592133,189801.12131591,110211,202106280502,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Active,,Debris,Slide,,,,Stream bank,,,,{019D2EA2-1668-4288-A2D6-B1FFC9E0E85D},
325551.066104067,189713.629884481,110212,202106280503,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Active,,,Slide,,,,Road cut,,,,{3E06201A-C75B-47C2-A89A-F6C302A94521},
325727.313470109,189812.650813462,110213,202106280506,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Inactive,,Debris,Slide,,,,Road cut,,,,{1F19B4FD-A8D2-4721-858D-812123360D59},
325793.885456727,189711.556035213,110214,202106280509,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Inactive,,Debris,Slide,,,,Unmodified,,,,{BC99388E-984F-48AF-A630-44D0A412DAF1},
325930.971821328,189665.812465418,110215,202106280512,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Inactive,,,Slide,,,,Road embankment,,,,{B994D3D7-8EA8-4BF5-BAEC-0FB87449F088},
325898.56667817,189660.111631623,110216,202106280511,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Inactive,,,Slide,,,,Road embankment,,,,{C2BC02A6-5AA8-4EE8-A83F-A81540BA62A5},
325742.144308578,189641.75104719,110217,202106280514,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Active,,Debris,Slide,,,,Road cut,,,,{CB344931-EFB7-4A6C-A88C-4BF24FD8E5BD},
325784.754095257,189633.695308983,110218,202106280515,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Active,,Debris,Slide,,,,Road cut,,,,{F3CF70D6-6917-4569-8ED3-25C54FFAAFCC},
325822.987191366,189629.115408113,110219,202106280516,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Active,,Debris,Slide,,,,Road cut,,,,{D8933BE2-2FB4-4413-815D-6A793B1B28B6},
325866.397905846,189709.180863626,110220,202106280518,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Inactive,,Debris,Slide,,,,Unmodified,,,,{8CDDE3B1-322E-43E7-8BB2-EDED91E74E8F},
325571.22349376,188410.145431161,110221,202106280523,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Active,,Debris,Slide,,,,Road embankment,,,,{A8ABD144-F0AC-4518-A74D-93875100D9A6},
326765.41803501,187267.205706436,110222,202106280525,Landslide Hazard Mapping,Rutherford,,2021/06/28,,Inactive,,,Slide,,,,Unmodified,,,,{6A72C2EB-AD26-44F9-92B9-72A957D4824E},
328323.840846652,185973.928854054,110223,202106280529,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,Slide,,,,Stream bank,,,,{EE2ADDA6-3791-4DA3-BCC0-C377549E28A2},
320501.608916709,201254.491406374,110231,202104292003,Landslide Hazard Mapping,Rutherford,Moffitt Hill,2021/04/29,,Inactive - dormant,Rapid (>1.8 m/hr),Rock,Slide - translational,,Rock,Slide - translational,Unmodified,,,,{BF5DC171-70DA-4B1B-B75B-A4DF47AC32F3},
332709.391271234,200900.028609976,110232,202106172007,Landslide Hazard Mapping,Rutherford,Sugar Hill,2020/06/11,,Inactive - stabilized,,Weathered rock,Slide - translational,,,,Road cut,,,,{8808D65F-0BA9-4030-B56B-D828D387D5D4},
334517.526953014,199428.7688099,110233,202106172013,Landslide Hazard Mapping,Rutherford,Sugar Hill, ,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{B00CE61E-E029-41F9-98C0-637A53D495A0},
334083.477126581,200239.701811973,110234,202106282001,Landslide Hazard Mapping,Rutherford,Sugar Hill,2020/06/23,,Inactive - dormant,,Weathered rock,Slide,,Debris,Slide - translational,Unmodified,,,,{A7A8A12E-E1D4-4163-AB27-1A16CD3DD1C7},
335182.492345445,200646.301062673,110235,202106302001,Landslide Hazard Mapping,Rutherford,Sugar Hill, ,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{7DC076F2-A232-46FE-A9BC-FB5E8D8ECE56},
335445.890872244,200714.180052601,110236,202106302002,Landslide Hazard Mapping,Rutherford,Sugar Hill, ,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Road cut,,,,{45D74820-E857-436E-B453-F362AE8E4CDD},
335500.271675449,200831.37306476,110237,202106302003,Landslide Hazard Mapping,Rutherford,Sugar Hill, ,,Inactive - dormant,,Weathered rock,Slide,,,,Unmodified,,,,{B249C8D6-7C2D-459D-B072-FA44735C8708},
330258.802733815,186826.241078749,110611,202106280703,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{DD9FA39F-535B-4809-AFF3-8FC8E85B9A4D},
330273.455838108,186822.899950013,110612,202106280704,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{1DE1F181-2B36-4AEE-A057-CC92846BF3BF},
330283.210566421,186801.498602997,110613,202106280705,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{3A66C91A-61EB-4FDD-90A3-1E5B06C58BB9},
330242.993819321,186858.119549573,110614,202106280702,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{D0827A1A-64A5-4F61-9878-17FD5CC48AD0},
330198.543730421,186872.936245873,110615,202106280701,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{0930E54A-04E8-4588-96E4-1BCB3C8EA1CE},
330153.504390025,186890.243981871,110616,202106280706,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{CB9BF893-B9CD-4B0B-834A-2E199A100D85},
330120.063252223,186848.501617814,110617,202106280707,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{BAFC332A-5BBC-4431-B794-63114521228F},
329450.725925482,186843.685159349,110618,202106280709,Landslide Hazard Mapping,Rutherford,,201/06/28,,,,Debris,,,,,Unmodified,,,,{0ACBA176-4DDE-411D-8371-25FCCA2C2764},
329405.651193286,186856.195088911,110619,202106280708,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{34A66CA7-B93F-47DD-AFFC-AC809C13A918},
329510.712996359,186882.045110491,110620,202106280710,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{DD7D4013-02F2-4319-B48B-EA9AD4B4418D},
329540.340360681,186239.729066125,110621,202106280711,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Road cut,,,,{0D004EB1-C382-40EA-9BD4-1C790DCB91D6},
329512.186019617,186233.550191178,110622,202106280712,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Road cut,,,,{FB2429BE-91D8-4E64-B53A-BF88F6088D89},
329650.325967319,186253.831174329,110623,202106280713,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{975AB48A-4E7B-4FB4-8C39-B310136F780B},
330079.306943019,186343.704310896,110624,202106280714,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{D7A0053D-A285-412E-B162-CDDFD5DC11C7},
330598.716450766,189565.063076793,110625,202106280715,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{C94C7892-7178-40EE-96E1-07C01C15EB3A},
330890.891541783,189393.616120566,110626,202106280716,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{488B1222-C0A7-4B44-969F-DCE619E320EB},
330613.053120874,189182.728588479,110627,202106280717,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{E0FF5E2D-794A-44B2-A8F6-DE7EC79EFC86},
331347.630623551,189893.065634917,110628,202106280718,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Road cut,,,,{3A287C45-246A-48C1-8752-C93805623627},
330437.673355347,189224.55338244,110630,202106280719,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{2EE42E51-B203-4CC4-9D0A-013A79AECB25},
330536.29328592,189416.591313183,110631,202106280720,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Road cut,,,,{95F31CBA-1537-49F8-9DF4-80E4A33BCDB5},
329587.019542551,188515.701065149,110632,202106280721,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{3531CDC1-ADAE-4CC6-9926-17A868683BB1},
328496.910866142,187563.681196173,110633,202106280722,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Road unspecified,,,,{0E3354D5-0CB3-4C44-A969-A628CBA728C1},
329088.879011092,187098.890864449,110634,202106280723,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{3130B38A-7D71-48E6-A37A-FFDEAC1FA1E0},
328918.857090754,187005.046546605,110635,202106280724,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Stream bank,,,,{48A76C05-E668-4EB3-AE17-30D138B4AAE7},
329192.595885192,187207.899415799,110636,202106280725,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{91246862-857B-4814-AC69-1F1DF9035D1C},
329192.367927035,187196.0232863,110637,202106280726,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{D260B5FF-4B55-418E-98D1-EAB8E7312726},
329093.841334349,187890.25823385,110638,202106280727,Landslide Hazard Mapping,Rutherford,,2021/06/28,,,,Debris,,,,,Unmodified,,,,{AD948C55-E7D1-4981-A7A5-51CC2C11AFD4},
360431.0955078,198034.8695546,110639,202106224001,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/18,,Inactive - dormant,,Debris,Slide - translational,,,,Unmodified,,,,{A4FC50F5-525A-4397-A8E1-FD8D5AA25B08},
360858.237716531,197725.662232228,110640,202106224003,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/18,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,,,,{3210F04E-3BDC-4B93-94C3-62762AEC524A},
360951.186027427,197732.541412644,110641,202106224005,Landslide Hazard Mapping,Rutherford,Benn Knob,2021/06/18,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,,,,{6DBC1342-95FA-496A-81B3-9FFC220BB8A8},
